surah,verse,local,ref1,ref2,arabic,raw_best_similarity,sn_sim_ref1,sn_sim_ref2,style_normalized_similarity,classification
2,234,Wa-alladhīna yutawaffawna minkum wayadharūna azwājay-yatarabbaṣna bi-anfusihinna arbaʿata ashhuriw-waʿashran fa-idhā balaghna ajalahunna falā junāḥa ʿalaykum fīmā faʿalna fī anfusihinna bil-maʿrūfi wal-lahu bimā taʿmalūna khabīrun,Wallazeena yutawaffawna minkum wa yazaroona azwaajai yatarabbasna bi anfusihinna arba'ata ashhurinw wa 'ashran fa izaa balaghna ajalahunna falaa junaaha 'alaikum feemaa fa'alna feee anfusihinna bilma'roof; wallaahu bimaa ta'maloona Khabeer,Wallatheena yutawaffawnaminkum wayatharoona azwajan yatarabbasnabi-anfusihinna arbaAAata ashhurin waAAashran fa-ithabalaghna ajalahunna fala junaha AAalaykum feemafaAAalna fee anfusihinna bilmaAAroofi wallahubima taAAmaloona khabeer,وَٱلَّذِينَ يُتَوَفَّوْنَ مِنكُمْ وَيَذَرُونَ أَزْوَٰجًۭا يَتَرَبَّصْنَ بِأَنفُسِهِنَّ أَرْبَعَةَ أَشْهُرٍۢ وَعَشْرًۭا ۖ فَإِذَا بَلَغْنَ أَجَلَهُنَّ فَلَا جُنَاحَ عَلَيْكُمْ فِيمَا فَعَلْنَ فِىٓ أَنفُسِهِنَّ بِٱلْمَعْرُوفِ ۗ وَٱللَّهُ بِمَا تَعْمَلُونَ خَبِيرٌۭ,0.3262,0.3269,0.3037,0.3269,REAL_ERROR
2,235,Walā junāḥa ʿalaykum fīmā ʿarraḍtum bihi min khiṭ'bati n-nisāi aw aknantum fī anfusikum ʿalima l-lahu annakum satadhkurūnahunna walākil-lā tuwāʿidūhunna sirran illā an taqūlū qawlam-maʿrūfan walā taʿzimū ʿuq'data n-nikāḥi ḥattā yablugha l-kitābu ajalahu wa-iʿ'lamū anna l-laha yaʿlamu mā fī anfusikum fa-iḥ'dharūhu wa-iʿ'lamū anna l-laha ghafūrun ḥalīmun,Wa laa junaaha 'alaikum feema 'arradtum bihee min khitbatin nisaaa'i aw aknantum feee anfusikum; 'alimal laahu annakum satazkuroonahunna wa laakil laa tuwaa'idoohunna sirran illaaa an taqooloo qawlamma'roofaa; wa laa ta'zimoo 'uqdatan nikaahi hattaa yablughal kitaabu ajalah; wa'lamooo annal laaha ya'lamumaa feee anfusikum fahzarooh; wa'lamooo annallaaha Ghafoorun Haleem,Wala junaha AAalaykum feemaAAarradtum bihi min khitbati annisa-iaw aknantum fee anfusikum AAalima Allahu annakum satathkuroonahunnawalakin la tuwaAAidoohunna sirran illaan taqooloo qawlan maAAroofan wala taAAzimoo AAuqdata annikahihatta yablugha alkitabu ajalahu waAAlamooanna Allaha yaAAlamu ma fee anfusikum fahtharoohuwaAAlamoo anna Allaha ghafoorun haleem,وَلَا جُنَاحَ عَلَيْكُمْ فِيمَا عَرَّضْتُم بِهِۦ مِنْ خِطْبَةِ ٱلنِّسَآءِ أَوْ أَكْنَنتُمْ فِىٓ أَنفُسِكُمْ ۚ عَلِمَ ٱللَّهُ أَنَّكُمْ سَتَذْكُرُونَهُنَّ وَلَٰكِن لَّا تُوَاعِدُوهُنَّ سِرًّا إِلَّآ أَن تَقُولُوا۟ قَوْلًۭا مَّعْرُوفًۭا ۚ وَلَا تَعْزِمُوا۟ عُقْدَةَ ٱلنِّكَاحِ حَتَّىٰ يَبْلُغَ ٱلْكِتَٰبُ أَجَلَهُۥ ۚ وَٱعْلَمُوٓا۟ أَنَّ ٱللَّهَ يَعْلَمُ مَا فِىٓ أَنفُسِكُمْ فَٱحْذَرُوهُ ۚ وَٱعْلَمُوٓا۟ أَنَّ ٱللَّهَ غَفُورٌ حَلِيمٌۭ,0.2749,0.0421,0.2772,0.2772,REAL_ERROR
2,237,Wa-in ṭallaqtumūhunna min qabli an tamassūhunna waqad faraḍtum lahunna farīḍatan faniṣ'fu mā faraḍtum illā ay-yaʿfūna aw yaʿfuwā alladhī biyadihi ʿuq'datu n-nikāḥi wa-an taʿfū aqrabu lilttaqwā walā tansawū l-faḍla baynakum inna l-laha bimā taʿmalūna baṣīrun,Wa in tallaqtumoohunna min qabli an tamassoohunna wa qad farad tum lahunna fareedatan fanisfu maa faradtum illaaa ai ya'foona aw ya'fuwallazee biyadihee 'uqdatunnikaah; wa an ta'foona aw ya'fuwallazee biyadihee 'uqdatunnikaah; wa an ta'fooo aqrabu littaqwaa; wa laa tansawulfadla bainakum; innal laaha bimaa ta'maloona Baseer,Wa-in tallaqtumoohunna min qabli antamassoohunna waqad faradtum lahunna fareedatanfanisfu ma faradtum illa an yaAAfoonaaw yaAAfuwa allathee biyadihi AAuqdatu annikahiwaan taAAfoo aqrabu littaqwa wala tansawooalfadla baynakum inna Allaha bimataAAmaloona baseer,وَإِن طَلَّقْتُمُوهُنَّ مِن قَبْلِ أَن تَمَسُّوهُنَّ وَقَدْ فَرَضْتُمْ لَهُنَّ فَرِيضَةًۭ فَنِصْفُ مَا فَرَضْتُمْ إِلَّآ أَن يَعْفُونَ أَوْ يَعْفُوَا۟ ٱلَّذِى بِيَدِهِۦ عُقْدَةُ ٱلنِّكَاحِ ۚ وَأَن تَعْفُوٓا۟ أَقْرَبُ لِلتَّقْوَىٰ ۚ وَلَا تَنسَوُا۟ ٱلْفَضْلَ بَيْنَكُمْ ۚ إِنَّ ٱللَّهَ بِمَا تَعْمَلُونَ بَصِيرٌ,0.1589,0.0696,0.1592,0.1592,REAL_ERROR
2,240,Wa-alladhīna yutawaffawna minkum wayadharūna azwājaw-waṣiyyatan li-azwājihim matāʿan ilā l-ḥawli ghayra ikh'rājin fa-in kharajna falā junāḥa ʿalaykum fī mā faʿalna fī anfusihinna mim-maʿrūfin wal-lahu ʿazīzun ḥakīmun,Wallazeena yutawaf fawna minkum wa yazaroona azwaajanw wasiyyatal li azwaajihim mataa'an ilal hawlighaira ikhraaj; fa in kharajna falaa junaaha 'alaikum fee maa fa'alna junaaha 'alaikum fee maa fa'alna feee anfusihinna mim ma'roof; wallaahu Azeezun Hakeem,Wallatheena yutawaffawnaminkum wayatharoona azwajan wasiyyatanli-azwajihim mataAAan ila alhawlighayra ikhrajin fa-in kharajna fala junahaAAalaykum fee ma faAAalna fee anfusihinna min maAAroofinwallahu AAazeezun hakeem,وَٱلَّذِينَ يُتَوَفَّوْنَ مِنكُمْ وَيَذَرُونَ أَزْوَٰجًۭا وَصِيَّةًۭ لِّأَزْوَٰجِهِم مَّتَٰعًا إِلَى ٱلْحَوْلِ غَيْرَ إِخْرَاجٍۢ ۚ فَإِنْ خَرَجْنَ فَلَا جُنَاحَ عَلَيْكُمْ فِى مَا فَعَلْنَ فِىٓ أَنفُسِهِنَّ مِن مَّعْرُوفٍۢ ۗ وَٱللَّهُ عَزِيزٌ حَكِيمٌۭ,0.2398,0.2495,0.1763,0.2495,REAL_ERROR
2,246,Alam tara ilā l-mala-i min banī is'rāīla min baʿdi mūsā idh qālū linabiyyil-lahumu ib'ʿath lanā malikan-nuqātil fī sabīli l-lahi qāla hal ʿasaytum in kutiba ʿalaykumu l-qitālu allā tuqātilū qālū wamā lanā allā nuqātila fī sabīli l-lahi waqad ukh'rij'nā min diyārinā wa-abnāinā falammā kutiba ʿalayhimu l-qitālu tawallaw illā qalīlam-min'hum wal-lahu ʿalīmun bil-ẓālimīn,Alam tara ilal malai mim Baneee Israaa'eela mim ba'di Moosaaa iz qaaloo li Nabiyyil lahumub 'as lanaa malikan nuqaatil fee sabeelillaahi qaala hal 'asaitum in kutiba 'alaikumul qitaalu allaa tuqaatiloo qaaloo wa maa lanaaa allaa nuqaatila fee sabeelil laahi wa qad ukhrijnaa min diyaarinaa wa abnaaa'inaa falammaa kutiba 'alaihimul qitaalu tawallaw illaa qaleelam minhum; wallaahu 'aleemum bizzaalimeen,Alam tara ila almala-i min banee isra-eelamin baAAdi moosa ith qaloo linabiyyin lahumuibAAath lana malikan nuqatil fee sabeeli Allahiqala hal AAasaytum in kutiba AAalaykumu alqitalualla tuqatiloo qaloo wama lanaalla nuqatila fee sabeeli Allahi waqadokhrijna min diyarina waabna-inafalamma kutiba AAalayhimu alqitalu tawallaw illaqaleelan minhum wallahu AAaleemun biththalimeen,أَلَمْ تَرَ إِلَى ٱلْمَلَإِ مِنۢ بَنِىٓ إِسْرَٰٓءِيلَ مِنۢ بَعْدِ مُوسَىٰٓ إِذْ قَالُوا۟ لِنَبِىٍّۢ لَّهُمُ ٱبْعَثْ لَنَا مَلِكًۭا نُّقَٰتِلْ فِى سَبِيلِ ٱللَّهِ ۖ قَالَ هَلْ عَسَيْتُمْ إِن كُتِبَ عَلَيْكُمُ ٱلْقِتَالُ أَلَّا تُقَٰتِلُوا۟ ۖ قَالُوا۟ وَمَا لَنَآ أَلَّا نُقَٰتِلَ فِى سَبِيلِ ٱللَّهِ وَقَدْ أُخْرِجْنَا مِن دِيَٰرِنَا وَأَبْنَآئِنَا ۖ فَلَمَّا كُتِبَ عَلَيْهِمُ ٱلْقِتَالُ تَوَلَّوْا۟ إِلَّا قَلِيلًۭا مِّنْهُمْ ۗ وَٱللَّهُ عَلِيمٌۢ بِٱلظَّٰلِمِينَ,0.1176,0.1289,0.0595,0.1289,REAL_ERROR
2,247,Waqāla lahum nabiyyuhum inna l-laha qad baʿatha lakum ṭālūta malikan qālū annā yakūnu lahu l-mul'ku ʿalaynā wanaḥnu aḥaqqu bil-mul'ki min'hu walam yu'ta saʿatam-mina l-māli qāla inna l-laha iṣ'ṭafāhu ʿalaykum wazādahu basṭatan fī l-ʿil'mi wal-jis'mi wal-lahu yu'tī mul'kahu may-yashāu wal-lahu wāsiʿun ʿalīmun,Wa qaala lahum Nabiy yuhum innal laaha qad ba'asa lakum Taaloota malikaa; qaalooo annaa yakoonu lahul mulku 'alainaa wa nahnu ahaqqu bilmulki minhu wa lam yu'ta sa'atamminal maal; qaala innallaahas tafaahu 'alaikum wa zaadahoo bastatan fil'ilmi waljismi wallaahu yu'tee mulkahoo mai yashaaa'; wallaahu Waasi'un 'Aleem,Waqala lahum nabiyyuhum inna Allahaqad baAAatha lakum taloota malikan qaloo annayakoonu lahu almulku AAalayna wanahnu ahaqqubilmulki minhu walam yu/ta saAAatan mina almali qalainna Allaha istafahu AAalaykum wazadahubastatan fee alAAilmi waljismi wallahuyu/tee mulkahu man yashao wallahu wasiAAunAAaleem,وَقَالَ لَهُمْ نَبِيُّهُمْ إِنَّ ٱللَّهَ قَدْ بَعَثَ لَكُمْ طَالُوتَ مَلِكًۭا ۚ قَالُوٓا۟ أَنَّىٰ يَكُونُ لَهُ ٱلْمُلْكُ عَلَيْنَا وَنَحْنُ أَحَقُّ بِٱلْمُلْكِ مِنْهُ وَلَمْ يُؤْتَ سَعَةًۭ مِّنَ ٱلْمَالِ ۚ قَالَ إِنَّ ٱللَّهَ ٱصْطَفَىٰهُ عَلَيْكُمْ وَزَادَهُۥ بَسْطَةًۭ فِى ٱلْعِلْمِ وَٱلْجِسْمِ ۖ وَٱللَّهُ يُؤْتِى مُلْكَهُۥ مَن يَشَآءُ ۚ وَٱللَّهُ وَٰسِعٌ عَلِيمٌۭ,0.2422,0.2309,0.2438,0.2438,REAL_ERROR
2,248,Waqāla lahum nabiyyuhum inna āyata mul'kihi ay-yatiyakumu t-tābūtu fīhi sakīnatum-min rabbikum wabaqiyyatum-mimmā taraka ālu mūsā waālu hārūna taḥmiluhu l-malāikatu inna fī dhālika laāyatal-lakum in kuntum mu'minīn,Wa qaala lahum Nabiyyuhum inna Aayata mulkiheee ai yaatiyakumut Taabootu feei sakeenatummir Rabbikum wa baqiyyatummimmaa taraka Aalu Moosa wa Aalu Haaroona tahmiluhul malaaa'ikah; inna fee zaalika la Aayatal lakum in kuntum mu'mineen,Waqala lahum nabiyyuhum inna ayatamulkihi an ya/tiyakumu attabootu feehi sakeenatunmin rabbikum wabaqiyyatun mimma taraka alu moosawaalu haroona tahmiluhu almala-ikatuinna fee thalika laayatan lakum in kuntum mu/mineen,وَقَالَ لَهُمْ نَبِيُّهُمْ إِنَّ ءَايَةَ مُلْكِهِۦٓ أَن يَأْتِيَكُمُ ٱلتَّابُوتُ فِيهِ سَكِينَةٌۭ مِّن رَّبِّكُمْ وَبَقِيَّةٌۭ مِّمَّا تَرَكَ ءَالُ مُوسَىٰ وَءَالُ هَٰرُونَ تَحْمِلُهُ ٱلْمَلَٰٓئِكَةُ ۚ إِنَّ فِى ذَٰلِكَ لَءَايَةًۭ لَّكُمْ إِن كُنتُم مُّؤْمِنِينَ,0.4815,0.2108,0.4815,0.4815,REAL_ERROR
2,249,Falammā faṣala ṭālūtu bil-junūdi qāla inna l-laha mub'talīkum binaharin faman shariba min'hu falaysa minnī wamal-lam yaṭʿamhu fa-innahu minnī illā mani igh'tarafa ghur'fatan biyadihi fasharibū min'hu illā qalīlam-min'hum falammā jāwazahu huwa wa-alladhīna āmanū maʿahu qālū lā ṭāqata lanā l-yawma bijālūta wajunūdihi qāla alladhīna yaẓunnūna annahum mulāqū l-lahi kam min fi-atin qalīlatin ghalabat fi-atan kathīratan bi-idh'ni l-lahi wal-lahu maʿa ṣ-ṣābirīn,Falammaa fasala Taalootu biljunoodi qaala innal laaha mubtaleekum binaharin faman shariba minhu falaisa minnee wa mallam yat'amhu fa innahoo minneee illaa manigh tarafa ghurfatam biyadih; fashariboo minhu illaa qaleelamminhum; falammaa jaawazahoo huwa wallazeena aamanoo ma'ahoo qaaloo laa taaqata lanal yawma bi Jaaloota wa junoodih; qaalallazeena yazunnoona annahum mulaaqul laahi kam min fi'atin qaleelatin ghalabat fi'atan kaseeratam bi iznil laah; wallaahuma'as saabireen,Falamma fasala talootubiljunoodi qala inna Allaha mubtaleekumbinaharin faman shariba minhu falaysa minnee waman lam yatAAamhufa-innahu minnee illa mani ightarafa ghurfatan biyadihifashariboo minhu illa qaleelan minhum falamma jawazahuhuwa wallatheena amanoo maAAahu qaloola taqata lana alyawma bijalootawajunoodihi qala allatheena yathunnoonaannahum mulaqoo Allahi kam min fi-atin qaleelatinghalabat fi-atan katheeratan bi-ithni Allahi wallahumaAAa assabireen,فَلَمَّا فَصَلَ طَالُوتُ بِٱلْجُنُودِ قَالَ إِنَّ ٱللَّهَ مُبْتَلِيكُم بِنَهَرٍۢ فَمَن شَرِبَ مِنْهُ فَلَيْسَ مِنِّى وَمَن لَّمْ يَطْعَمْهُ فَإِنَّهُۥ مِنِّىٓ إِلَّا مَنِ ٱغْتَرَفَ غُرْفَةًۢ بِيَدِهِۦ ۚ فَشَرِبُوا۟ مِنْهُ إِلَّا قَلِيلًۭا مِّنْهُمْ ۚ فَلَمَّا جَاوَزَهُۥ هُوَ وَٱلَّذِينَ ءَامَنُوا۟ مَعَهُۥ قَالُوا۟ لَا طَاقَةَ لَنَا ٱلْيَوْمَ بِجَالُوتَ وَجُنُودِهِۦ ۚ قَالَ ٱلَّذِينَ يَظُنُّونَ أَنَّهُم مُّلَٰقُوا۟ ٱللَّهِ كَم مِّن فِئَةٍۢ قَلِيلَةٍ غَلَبَتْ فِئَةًۭ كَثِيرَةًۢ بِإِذْنِ ٱللَّهِ ۗ وَٱللَّهُ مَعَ ٱلصَّٰبِرِينَ,0.3664,0.1118,0.3664,0.3664,REAL_ERROR
2,251,Fahazamūhum bi-idh'ni l-lahi waqatala dāwūdu jālūta waātāhu l-lahu l-mul'ka wal-ḥik'mata waʿallamahu mimmā yashāu walawlā dafʿu l-lahi n-nāsa baʿḍahum bibaʿḍil-lafasadati l-arḍu walākinna l-laha dhū faḍlin ʿalā l-ʿālamīn,Fahazamoohum bi iznillaahi wa qatala Daawoodu jaaloota wa aataahul laahulmulka Wal Hikmata wa 'allamahoo mimmaa yashaaa'; wa law laa daf'ullaahin naasa ba'dahum biba'dil lafasadatil ardu wa laakinnal laaha zoo fadlin 'alal'aalameen,Fahazamoohum bi-ithni Allahiwaqatala dawoodu jaloota waatahu Allahualmulka walhikmata waAAallamahu mimma yashaowalawla dafAAu Allahi annasa baAAdahumbibaAAdin lafasadati al-ardu walakinna Allahathoo fadlin AAala alAAalameen,فَهَزَمُوهُم بِإِذْنِ ٱللَّهِ وَقَتَلَ دَاوُۥدُ جَالُوتَ وَءَاتَىٰهُ ٱللَّهُ ٱلْمُلْكَ وَٱلْحِكْمَةَ وَعَلَّمَهُۥ مِمَّا يَشَآءُ ۗ وَلَوْلَا دَفْعُ ٱللَّهِ ٱلنَّاسَ بَعْضَهُم بِبَعْضٍۢ لَّفَسَدَتِ ٱلْأَرْضُ وَلَٰكِنَّ ٱللَّهَ ذُو فَضْلٍ عَلَى ٱلْعَٰلَمِينَ,0.4063,0.382,0.4082,0.4082,REAL_ERROR
2,253,Til'ka r-rusulu faḍḍalnā baʿḍahum ʿalā baʿḍim-min'hum man kallama l-lahu warafaʿa baʿḍahum darajātiw-waātaynā ʿīsā ib'na maryama l-bayināti wa-ayyadnāhu birūḥi l-qudusi walaw shāa l-lahu mā iq'tatala alladhīna min baʿdihim min baʿdi mā jāathumu l-bayinātu walākini ikh'talafū famin'hum man āmana wamin'hum man kafara walaw shāa l-lahu mā iq'tatalū walākinna l-laha yafʿalu mā yurīd,Tilkar Rusulu faddalnaa ba'dahum 'alaa ba'd; minhum man kallamal laahu wa rafa'a ba'dahum darajaat; wa aatainaa 'Eesab na Maryamal baiyinaati wa ayyadnaahu bi Roohil Qudus; wa law shaaa'al laahu maqtatalal lazeena mimba'dihim mim ba'di maa jaaa'athumul baiyinaatu wa laakinikh talafoo faminhum man aamana wa minhum man kafar; wa law shaaa'al laahu maq tataloo wa laakinnallaaha yaf'alu maa yureed (,Tilka arrusulu faddalnabaAAdahum AAala baAAdin minhum man kallamaAllahu warafaAAa baAAdahum darajatin waataynaAAeesa ibna maryama albayyinati waayyadnahubiroohi alqudusi walaw shaa Allahu maiqtatala allatheena min baAAdihim min baAAdi ma jaat-humualbayyinatu walakini ikhtalafoo faminhum man amanawaminhum man kafara walaw shaa Allahu maiqtataloo walakinna Allaha yafAAalu mayureed,۞ تِلْكَ ٱلرُّسُلُ فَضَّلْنَا بَعْضَهُمْ عَلَىٰ بَعْضٍۢ ۘ مِّنْهُم مَّن كَلَّمَ ٱللَّهُ ۖ وَرَفَعَ بَعْضَهُمْ دَرَجَٰتٍۢ ۚ وَءَاتَيْنَا عِيسَى ٱبْنَ مَرْيَمَ ٱلْبَيِّنَٰتِ وَأَيَّدْنَٰهُ بِرُوحِ ٱلْقُدُسِ ۗ وَلَوْ شَآءَ ٱللَّهُ مَا ٱقْتَتَلَ ٱلَّذِينَ مِنۢ بَعْدِهِم مِّنۢ بَعْدِ مَا جَآءَتْهُمُ ٱلْبَيِّنَٰتُ وَلَٰكِنِ ٱخْتَلَفُوا۟ فَمِنْهُم مَّنْ ءَامَنَ وَمِنْهُم مَّن كَفَرَ ۚ وَلَوْ شَآءَ ٱللَّهُ مَا ٱقْتَتَلُوا۟ وَلَٰكِنَّ ٱللَّهَ يَفْعَلُ مَا يُرِيدُ,0.1286,0.117,0.1289,0.1289,REAL_ERROR
2,255,Al-lahu lā ilāha illā huwa l-ḥayu l-qayūmu lā takhudhuhu sinatuw-walā nawmul-lahu mā fī s-samāwāti wamā fī l-arḍi man dhā alladhī yashfaʿu ʿindahu illā bi-idh'nihi yaʿlamu mā bayna aydīhim wamā khalfahum walā yuḥīṭūna bishayim-min ʿil'mihi illā bimā shāa wasiʿa kur'siyyuhu s-samāwāti wal-arḍa walā yaūduhu ḥif'ẓuhumā wahuwa l-ʿaliyu l-ʿaẓīm,Allahu laaa ilaaha illaa Huwal Haiyul Qaiyoom; laa taakhuzuhoo sinatunw wa laa nawm; lahoo maa fissamaawaati wa maa fil ard; man zal lazee yashfa'u indahooo illaa bi-iznih; ya'lamu maa baina aydeehim wa mww khalfahum wa laa yuheetoona bishai'im min 'ilmihee illaa bimaa shaaa'; wasi'a Kursiyyuhus samaawaati wal arda wa laa ya'ooduho hifzuhumaa; wa Huwal Aliyyul 'Azeem,Allahu la ilaha illahuwa alhayyu alqayyoomu la ta/khuthuhusinatun wala nawmun lahu ma fee assamawatiwama fee al-ardi man tha allatheeyashfaAAu AAindahu illa bi-ithnihi yaAAlamu mabayna aydeehim wama khalfahum wala yuheetoonabishay-in min AAilmihi illa bima shaawasiAAa kursiyyuhu assamawati wal-ardawala yaooduhu hifthuhumawahuwa alAAaliyyu alAAatheem,ٱللَّهُ لَآ إِلَٰهَ إِلَّا هُوَ ٱلْحَىُّ ٱلْقَيُّومُ ۚ لَا تَأْخُذُهُۥ سِنَةٌۭ وَلَا نَوْمٌۭ ۚ لَّهُۥ مَا فِى ٱلسَّمَٰوَٰتِ وَمَا فِى ٱلْأَرْضِ ۗ مَن ذَا ٱلَّذِى يَشْفَعُ عِندَهُۥٓ إِلَّا بِإِذْنِهِۦ ۚ يَعْلَمُ مَا بَيْنَ أَيْدِيهِمْ وَمَا خَلْفَهُمْ ۖ وَلَا يُحِيطُونَ بِشَىْءٍۢ مِّنْ عِلْمِهِۦٓ إِلَّا بِمَا شَآءَ ۚ وَسِعَ كُرْسِيُّهُ ٱلسَّمَٰوَٰتِ وَٱلْأَرْضَ ۖ وَلَا يَـُٔودُهُۥ حِفْظُهُمَا ۚ وَهُوَ ٱلْعَلِىُّ ٱلْعَظِيمُ,0.341,0.2296,0.343,0.343,REAL_ERROR
2,257,Al-lahu waliyyu alladhīna āmanū yukh'rijuhum mina ẓ-ẓulumāti ilā n-nūri wa-alladhīna kafarū awliyāuhumu ṭ-ṭāghūtu yukh'rijūnahum mina n-nūri ilā ẓ-ẓulumāti ulāika aṣḥābu n-nāri hum fīhā khālidūn,Allaahu waliyyul lazeena aamanoo yukhrijuhum minaz zulumaati ilan noori wallazeena kafarooo awliyaaa'uhumut Taaghootu yukhrijoonahum minan noori ilaz zulumaat; ulaaa'ika Ashaabun Naari hum feehaa khaalidoon,Allahu waliyyu allatheena amanooyukhrijuhum mina aththulumati ilaannoori wallatheena kafaroo awliyaohumuattaghootu yukhrijoonahum mina annoori ilaaththulumati ola-ika as-habuannari hum feeha khalidoon,ٱللَّهُ وَلِىُّ ٱلَّذِينَ ءَامَنُوا۟ يُخْرِجُهُم مِّنَ ٱلظُّلُمَٰتِ إِلَى ٱلنُّورِ ۖ وَٱلَّذِينَ كَفَرُوٓا۟ أَوْلِيَآؤُهُمُ ٱلطَّٰغُوتُ يُخْرِجُونَهُم مِّنَ ٱلنُّورِ إِلَى ٱلظُّلُمَٰتِ ۗ أُو۟لَٰٓئِكَ أَصْحَٰبُ ٱلنَّارِ ۖ هُمْ فِيهَا خَٰلِدُونَ,0.1015,0.0702,0.1015,0.1015,REAL_ERROR
2,258,Alam tara ilā alladhī ḥājja ib'rāhīma fī rabbihi an ātāhu l-lahu l-mul'ka idh qāla ib'rāhīmu rabbiya alladhī yuḥ'yī wayumītu qāla anā uḥ'yī wa-umītu qāla ib'rāhīmu fa-inna l-laha yatī bil-shamsi mina l-mashriqi fati bihā mina l-maghribi fabuhita alladhī kafara wal-lahu lā yahdī l-qawma ẓ-ẓālimīn,Alam tara ilal lazee Haaajja Ibraaheema fee Rabbiheee an aataahullaahul mulka iz qaala Ibraaheemu Rabbiyal lazee yuhyee wa yumeetu qaala ana uhyee wa yumeetu qaala ana uhyee wa umeetu qaala Ibraaheemu fa innal laaha yaatee bishshamsi minal mashriqi faati bihaa minal maghribi fabuhital lazee kafar; wallaahu laa yahdil qawmaz zaalimeen,Alam tara ila allathee hajjaibraheema fee rabbihi an atahu Allahualmulka ith qala ibraheemu rabbiya allatheeyuhyee wayumeetu qala ana ohyeewaomeetu qala ibraheemu fa-inna Allahaya/tee bishshamsi mina almashriqi fa/ti biha minaalmaghribi fabuhita allathee kafara wallahula yahdee alqawma aththalimeen,أَلَمْ تَرَ إِلَى ٱلَّذِى حَآجَّ إِبْرَٰهِۦمَ فِى رَبِّهِۦٓ أَنْ ءَاتَىٰهُ ٱللَّهُ ٱلْمُلْكَ إِذْ قَالَ إِبْرَٰهِۦمُ رَبِّىَ ٱلَّذِى يُحْىِۦ وَيُمِيتُ قَالَ أَنَا۠ أُحْىِۦ وَأُمِيتُ ۖ قَالَ إِبْرَٰهِۦمُ فَإِنَّ ٱللَّهَ يَأْتِى بِٱلشَّمْسِ مِنَ ٱلْمَشْرِقِ فَأْتِ بِهَا مِنَ ٱلْمَغْرِبِ فَبُهِتَ ٱلَّذِى كَفَرَ ۗ وَٱللَّهُ لَا يَهْدِى ٱلْقَوْمَ ٱلظَّٰلِمِينَ,0.0975,0.0794,0.0975,0.0975,REAL_ERROR
2,259,Aw ka-alladhī marra ʿalā qaryatiw-wahiya khāwiyatun ʿalā ʿurūshihā qāla annā yuḥ'yī hādhihi l-lahu baʿda mawtihā fa-amātahu l-lahu mi-ata ʿāmin thumma baʿathahu qāla kam labith'ta qāla labith'tu yawman aw baʿḍa yawmin qāla bal labith'ta mi-ata ʿāmin fa-unẓur ilā ṭaʿāmika washarābika lam yatasannah wa-unẓur ilā ḥimārika walinajʿalaka āyatal-lilnnāsi wa-unẓur ilā l-ʿiẓāmi kayfa nunshizuhā thumma naksūhā laḥman falammā tabayyana lahu qāla aʿlamu anna l-laha ʿalā kulli shayin qadīrun,Aw kallazee marra 'alaa qaryatinw wa hiya khaawiyatun 'alaa 'urooshihaa qaala annaa yuhyee haazihil laahu ba'da mawtihaa fa amaatahul laahu mi'ata 'aamin suumma ba'asahoo qaala kam labista qaala labistu yawman aw ba'da yawmin qaala bal labista mi'ata 'aamin fanzur ilaa ta'aamika wa sharaabika lam yatasannah wanzur ilaa himaarika wa linaj'alaka Aayatal linnaasi wanzur ilal'izaami kaifa nunshizuhaa summa naksoohaa lahmaa; falammaa tabiyana lahoo qaala a'lamu annal laaha 'alaakulli shai'in Qadeer,Aw kallathee marra AAalaqaryatin wahiya khawiyatun AAala AAurooshihaqala anna yuhyee hathihi AllahubaAAda mawtiha faamatahu Allahu mi-ata AAaminthumma baAAathahu qala kam labithta qala labithtuyawman aw baAAda yawmin qala bal labithta mi-ata AAaminfanthur ila taAAamikawasharabika lam yatasannah wanthurila himarika walinajAAalaka ayatan linnasiwanthur ila alAAithamikayfa nunshizuha thumma naksooha lahmanfalamma tabayyana lahu qala aAAlamu anna AllahaAAala kulli shay-in qadeer,أَوْ كَٱلَّذِى مَرَّ عَلَىٰ قَرْيَةٍۢ وَهِىَ خَاوِيَةٌ عَلَىٰ عُرُوشِهَا قَالَ أَنَّىٰ يُحْىِۦ هَٰذِهِ ٱللَّهُ بَعْدَ مَوْتِهَا ۖ فَأَمَاتَهُ ٱللَّهُ مِا۟ئَةَ عَامٍۢ ثُمَّ بَعَثَهُۥ ۖ قَالَ كَمْ لَبِثْتَ ۖ قَالَ لَبِثْتُ يَوْمًا أَوْ بَعْضَ يَوْمٍۢ ۖ قَالَ بَل لَّبِثْتَ مِا۟ئَةَ عَامٍۢ فَٱنظُرْ إِلَىٰ طَعَامِكَ وَشَرَابِكَ لَمْ يَتَسَنَّهْ ۖ وَٱنظُرْ إِلَىٰ حِمَارِكَ وَلِنَجْعَلَكَ ءَايَةًۭ لِّلنَّاسِ ۖ وَٱنظُرْ إِلَى ٱلْعِظَامِ كَيْفَ نُنشِزُهَا ثُمَّ نَكْسُوهَا لَحْمًۭا ۚ فَلَمَّا تَبَيَّنَ لَهُۥ قَالَ أَعْلَمُ أَنَّ ٱللَّهَ عَلَىٰ كُلِّ شَىْءٍۢ قَدِيرٌۭ,0.0208,0.0165,0.0209,0.0209,REAL_ERROR
